date_of_record,station_name,month_num,season,avg_temp,min_temp,max_temp,temp_range,wind_speed,air_pressure,barometric_depression,elevation,elevation_vulnerability,latitude,longitude,rainfall,rainfall_rolling_3d,rainfall_rolling_7d,rainfall_lag1,rainfall_delta_1d,doy_sin,doy_cos,month_sin,month_cos,flood_risk_score,inundation_depth_cm,risk_category
2021-08-12,Bombay / Juhu,8,Monsoon,27.2,25.6,30.0,4.4,14.7,1008.8,4.45,4,11.0,19.1167,72.8333,3.7,12.7,27.9,5.2,-1.5,-0.6532,-0.7572,-0.866,-0.5,0.1166,0.0,SAFE
2021-08-13,Bombay / Juhu,8,Monsoon,27.6,25.9,30.0,4.1,15.9,1007.7,5.55,4,11.0,19.1167,72.8333,3.8,12.7,28.5,3.7,0.1,-0.6661,-0.7459,-0.866,-0.5,0.1246,0.0,SAFE
2021-08-14,Bombay / Juhu,8,Monsoon,26.7,25.3,30.0,4.7,14.4,1006.0,7.25,4,11.0,19.1167,72.8333,7.2,14.7,31.7,3.8,3.4,-0.6788,-0.7343,-0.866,-0.5,0.031,10.1,SAFE
2021-08-15,Bombay / Juhu,8,Monsoon,26.4,25.0,28.0,3.0,13.1,1006.3,6.95,4,11.0,19.1167,72.8333,8.9,19.9,36.4,7.2,1.7,-0.6914,-0.7225,-0.866,-0.5,0.391,1.5,LOW
2021-08-16,Bombay / Juhu,8,Monsoon,26.4,25.3,28.0,2.7,8.1,1007.6,5.65,4,11.0,19.1167,72.8333,3.1,19.2,35.7,8.9,-5.8,-0.7037,-0.7105,-0.866,-0.5,0.0,0.0,SAFE
2021-08-17,Bombay / Juhu,8,Monsoon,26.8,25.9,29.0,3.1,7.8,1007.6,5.65,4,11.0,19.1167,72.8333,4.0,16.0,35.9,3.1,0.9,-0.7158,-0.6983,-0.866,-0.5,0.0,0.0,SAFE
2021-08-18,Bombay / Juhu,8,Monsoon,25.8,25.0,26.3,1.3,9.6,1006.1,7.15,4,11.0,19.1167,72.8333,18.8,25.9,49.5,4.0,14.8,-0.7277,-0.6859,-0.866,-0.5,0.3442,19.7,LOW
2021-08-19,Bombay / Juhu,8,Monsoon,25.6,25.0,26.3,1.3,10.7,1005.7,7.55,4,11.0,19.1167,72.8333,30.2,53.0,76.0,18.8,11.4,-0.7394,-0.6733,-0.866,-0.5,0.3787,24.4,LOW
2021-08-20,Bombay / Juhu,8,Monsoon,26.2,25.0,28.0,3.0,10.6,1006.1,7.15,4,11.0,19.1167,72.8333,4.8,53.8,77.0,30.2,-25.4,-0.7509,-0.6605,-0.866,-0.5,0.0703,8.9,SAFE
2021-08-21,Bombay / Juhu,8,Monsoon,25.7,25.0,27.0,2.0,13.7,1007.3,5.95,4,11.0,19.1167,72.8333,55.3,90.3,125.1,4.8,50.5,-0.7621,-0.6474,-0.866,-0.5,0.549,33.7,MODERATE
2021-08-22,Bombay / Juhu,8,Monsoon,26.8,25.6,29.0,3.4,9.2,1007.8,5.45,4,11.0,19.1167,72.8333,2.2,62.3,118.4,55.3,-53.1,-0.7731,-0.6342,-0.866,-0.5,0.3319,13.3,LOW
2021-08-23,Bombay / Juhu,8,Monsoon,27.7,25.4,30.0,4.6,10.0,1007.8,5.45,4,11.0,19.1167,72.8333,2.0,59.5,117.3,2.2,-0.2,-0.7839,-0.6208,-0.866,-0.5,0.1694,22.2,SAFE
2021-08-24,Bombay / Juhu,8,Monsoon,27.8,26.0,30.0,4.0,9.9,1007.6,5.65,4,11.0,19.1167,72.8333,2.2,6.4,115.5,2.0,0.2,-0.7945,-0.6073,-0.866,-0.5,0.3668,0.0,LOW
2021-08-25,Bombay / Juhu,8,Monsoon,27.7,26.3,30.0,3.7,9.8,1006.7,6.55,4,11.0,19.1167,72.8333,1.2,5.4,97.9,2.2,-1.0,-0.8048,-0.5935,-0.866,-0.5,0.0,1.8,SAFE
2021-08-26,Bombay / Juhu,8,Monsoon,27.6,26.0,30.0,4.0,12.4,1005.1,8.15,4,11.0,19.1167,72.8333,2.3,5.7,70.0,1.2,1.1,-0.8149,-0.5796,-0.866,-0.5,0.1662,0.0,SAFE
2021-08-27,Bombay / Juhu,8,Monsoon,27.3,25.7,30.0,4.3,10.8,1004.9,8.35,4,11.0,19.1167,72.8333,3.1,6.6,68.3,2.3,0.8,-0.8248,-0.5655,-0.866,-0.5,0.2212,0.4,LOW
2021-08-28,Bombay / Juhu,8,Monsoon,28.0,25.7,31.0,5.3,9.6,1003.6,9.65,4,11.0,19.1167,72.8333,1.6,7.0,14.6,3.1,-1.5,-0.8344,-0.5512,-0.866,-0.5,0.1854,0.5,SAFE
2021-08-29,Bombay / Juhu,8,Monsoon,27.3,25.4,31.0,5.6,8.5,1003.6,9.65,4,11.0,19.1167,72.8333,1.7,6.4,14.1,1.6,0.1,-0.8437,-0.5368,-0.866,-0.5,0.07,4.1,SAFE
2021-08-30,Bombay / Juhu,8,Monsoon,27.6,26.0,30.0,4.0,10.5,1004.9,8.35,4,11.0,19.1167,72.8333,3.5,6.8,15.6,1.7,1.8,-0.8528,-0.5222,-0.866,-0.5,0.0705,2.9,SAFE
2021-08-31,Bombay / Juhu,8,Monsoon,25.9,25.0,26.7,1.7,13.5,1005.0,8.25,4,11.0,19.1167,72.8333,78.6,83.8,92.0,3.5,75.1,-0.8617,-0.5074,-0.866,-0.5,0.6387,45.5,MODERATE
2021-09-01,Bombay / Juhu,9,Monsoon,27.0,25.6,30.0,4.4,13.7,1005.7,7.55,4,11.0,19.1167,72.8333,15.0,97.1,105.8,78.6,-63.6,-0.8703,-0.4925,-1.0,-0.0,0.3796,22.6,LOW
2021-09-02,Bombay / Juhu,9,Monsoon,27.2,25.8,30.0,4.2,16.8,1005.5,7.75,4,11.0,19.1167,72.8333,6.2,99.8,109.7,15.0,-8.8,-0.8786,-0.4775,-1.0,-0.0,0.3173,21.6,LOW
2021-09-03,Bombay / Juhu,9,Monsoon,26.7,25.7,30.0,4.3,14.6,1005.1,8.15,4,11.0,19.1167,72.8333,16.9,38.1,123.5,6.2,10.7,-0.8867,-0.4623,-1.0,-0.0,0.3242,13.0,LOW
2021-09-04,Bombay / Juhu,9,Monsoon,26.7,25.0,30.0,5.0,11.3,1005.6,7.65,4,11.0,19.1167,72.8333,19.1,42.2,141.0,16.9,2.2,-0.8945,-0.447,-1.0,-0.0,0.1252,7.3,LOW
2021-09-05,Bombay / Juhu,9,Monsoon,26.9,25.4,30.0,4.6,10.3,1005.8,7.45,4,11.0,19.1167,72.8333,8.2,44.2,147.5,19.1,-10.9,-0.9021,-0.4315,-1.0,-0.0,0.1567,8.3,LOW
2021-09-06,Bombay / Juhu,9,Monsoon,27.0,25.3,30.0,4.7,11.1,1005.2,8.05,4,11.0,19.1167,72.8333,15.7,43.0,159.7,8.2,7.5,-0.9094,-0.4159,-1.0,-0.0,0.1176,0.0,LOW
2021-09-07,Bombay / Juhu,9,Monsoon,26.9,25.6,29.0,3.4,8.1,1003.2,10.05,4,11.0,19.1167,72.8333,30.2,54.1,111.3,15.7,14.5,-0.9164,-0.4002,-1.0,-0.0,0.2649,28.1,LOW
2021-09-08,Bombay / Juhu,9,Monsoon,27.1,25.6,29.0,3.4,21.7,1002.4,10.85,4,11.0,19.1167,72.8333,28.1,74.0,124.4,30.2,-2.1,-0.9232,-0.3844,-1.0,-0.0,0.4314,33.0,LOW
2021-09-09,Bombay / Juhu,9,Monsoon,27.6,26.4,30.0,3.6,22.2,1006.0,7.25,4,11.0,19.1167,72.8333,7.6,65.9,125.8,28.1,-20.5,-0.9296,-0.3685,-1.0,-0.0,0.2215,17.3,LOW
2021-09-10,Bombay / Juhu,9,Monsoon,27.4,25.8,30.0,4.2,20.1,1006.1,7.15,4,11.0,19.1167,72.8333,11.8,47.5,120.7,7.6,4.2,-0.9358,-0.3524,-1.0,-0.0,0.4773,8.3,LOW
2021-09-11,Bombay / Juhu,9,Monsoon,26.7,25.8,29.0,3.2,20.8,1003.8,9.45,4,11.0,19.1167,72.8333,46.1,65.5,147.7,11.8,34.3,-0.9418,-0.3363,-1.0,-0.0,0.4224,27.5,LOW
2021-09-12,Bombay / Juhu,9,Monsoon,26.6,25.0,29.0,4.0,17.0,1002.0,11.25,4,11.0,19.1167,72.8333,39.7,97.6,179.2,46.1,-6.4,-0.9474,-0.32,-1.0,-0.0,0.4245,34.7,LOW
2021-09-13,Bombay / Juhu,9,Monsoon,27.0,26.0,28.0,2.0,23.4,1001.3,11.95,4,11.0,19.1167,72.8333,34.8,120.6,198.3,39.7,-4.9,-0.9528,-0.3037,-1.0,-0.0,0.4394,20.7,LOW
2021-09-14,Bombay / Juhu,9,Monsoon,27.9,26.8,30.0,3.2,20.9,1002.7,10.55,4,11.0,19.1167,72.8333,13.6,88.1,181.7,34.8,-21.2,-0.9579,-0.2873,-1.0,-0.0,0.2065,30.1,LOW
2021-09-15,Bombay / Juhu,9,Monsoon,27.7,26.2,30.0,3.8,20.3,1004.1,9.15,4,11.0,19.1167,72.8333,2.6,51.0,156.2,13.6,-11.0,-0.9627,-0.2707,-1.0,-0.0,0.1568,7.0,SAFE
2021-09-16,Bombay / Juhu,9,Monsoon,27.7,26.1,30.0,3.9,17.8,1005.3,7.95,4,11.0,19.1167,72.8333,2.2,18.4,150.8,2.6,-0.4,-0.9672,-0.2541,-1.0,-0.0,0.2304,5.4,LOW
2021-09-17,Bombay / Juhu,9,Monsoon,27.9,25.9,30.0,4.1,14.5,1005.9,7.35,4,11.0,19.1167,72.8333,1.6,6.4,140.6,2.2,-0.6,-0.9714,-0.2375,-1.0,-0.0,0.1029,5.0,SAFE
2021-09-18,Bombay / Juhu,9,Monsoon,27.6,25.6,31.0,5.4,14.5,1007.5,5.75,4,11.0,19.1167,72.8333,5.1,8.9,99.6,1.6,3.5,-0.9753,-0.2207,-1.0,-0.0,0.0289,0.0,SAFE
2021-09-19,Bombay / Juhu,9,Monsoon,27.3,25.4,30.0,4.6,11.2,1009.4,3.85,4,11.0,19.1167,72.8333,10.7,17.4,70.6,5.1,5.6,-0.979,-0.2039,-1.0,-0.0,0.0558,7.8,SAFE
2021-09-20,Bombay / Juhu,9,Monsoon,27.3,25.0,31.0,6.0,9.3,1008.8,4.45,4,11.0,19.1167,72.8333,6.7,22.5,42.5,10.7,-4.0,-0.9824,-0.187,-1.0,-0.0,0.0933,0.0,SAFE
2021-09-21,Bombay / Juhu,9,Monsoon,26.4,25.0,28.0,3.0,14.6,1007.5,5.75,4,11.0,19.1167,72.8333,20.6,38.0,49.5,6.7,13.9,-0.9854,-0.1701,-1.0,-0.0,0.2411,17.6,LOW
2021-09-22,Bombay / Juhu,9,Monsoon,26.7,25.4,29.0,3.6,13.9,1006.0,7.25,4,11.0,19.1167,72.8333,16.7,44.0,63.6,20.6,-3.9,-0.9882,-0.1531,-1.0,-0.0,0.3482,10.1,LOW
2021-09-23,Bombay / Juhu,9,Monsoon,27.6,25.0,31.0,6.0,8.1,1006.0,7.25,4,11.0,19.1167,72.8333,4.6,41.9,66.0,16.7,-12.1,-0.9907,-0.1361,-1.0,-0.0,0.0184,14.5,SAFE
2021-09-24,Bombay / Juhu,9,Monsoon,27.8,26.2,31.0,4.8,8.4,1007.1,6.15,4,11.0,19.1167,72.8333,1.2,22.5,65.6,4.6,-3.4,-0.9929,-0.1191,-1.0,-0.0,0.0795,9.0,SAFE
2021-09-25,Bombay / Juhu,9,Monsoon,27.9,25.5,31.0,5.5,8.8,1007.1,6.15,4,11.0,19.1167,72.8333,2.7,8.5,63.2,1.2,1.5,-0.9948,-0.102,-1.0,-0.0,0.1147,7.9,SAFE
2021-09-26,Bombay / Juhu,9,Monsoon,27.3,25.6,30.0,4.4,8.2,1005.6,7.65,4,11.0,19.1167,72.8333,2.0,5.9,54.5,2.7,-0.7,-0.9964,-0.0848,-1.0,-0.0,0.0,2.9,SAFE
2021-09-27,Bombay / Juhu,9,Monsoon,26.4,25.0,29.0,4.0,8.0,1004.1,9.15,4,11.0,19.1167,72.8333,15.6,20.3,63.4,2.0,13.6,-0.9977,-0.0677,-1.0,-0.0,0.0943,8.1,LOW
2021-09-28,Bombay / Juhu,9,Monsoon,26.3,24.0,28.0,4.0,11.3,1003.5,9.75,4,11.0,19.1167,72.8333,16.7,34.3,59.5,15.6,1.1,-0.9987,-0.0505,-1.0,-0.0,0.1369,6.6,LOW
2021-09-29,Bombay / Juhu,9,Monsoon,27.3,25.8,30.0,4.2,20.5,1004.3,8.95,4,11.0,19.1167,72.8333,27.9,60.2,70.7,16.7,11.2,-0.9994,-0.0333,-1.0,-0.0,0.2196,14.3,LOW
2021-09-30,Bombay / Juhu,9,Monsoon,27.5,25.5,31.0,5.5,16.8,1007.6,5.65,4,11.0,19.1167,72.8333,7.0,51.6,73.1,27.9,-20.9,-0.9999,-0.0161,-1.0,-0.0,0.2059,10.3,LOW
2022-07-01,Bombay / Juhu,7,Monsoon,25.8,25.0,27.0,2.0,14.5,1003.5,9.75,4,11.0,19.1167,72.8333,40.6,75.5,112.5,7.0,33.6,0.0108,-0.9999,-0.5,-0.866,0.3727,28.5,LOW
2022-07-02,Bombay / Juhu,7,Monsoon,27.5,25.4,30.0,4.6,17.0,1002.3,10.95,4,11.0,19.1167,72.8333,30.4,78.0,140.2,40.6,-10.2,-0.0065,-1.0,-0.5,-0.866,0.284,26.1,LOW
2022-07-03,Bombay / Juhu,7,Monsoon,26.5,25.7,29.0,3.3,19.0,1002.6,10.65,4,11.0,19.1167,72.8333,21.6,92.6,159.8,30.4,-8.8,-0.0237,-0.9997,-0.5,-0.866,0.3652,19.9,LOW
2022-07-04,Bombay / Juhu,7,Monsoon,26.8,25.8,29.0,3.2,16.4,1001.6,11.65,4,11.0,19.1167,72.8333,37.3,89.3,181.5,21.6,15.7,-0.0408,-0.9992,-0.5,-0.866,0.5747,28.4,MODERATE
2022-07-05,Bombay / Juhu,7,Monsoon,26.0,25.0,27.0,2.0,15.4,1000.3,12.95,4,11.0,19.1167,72.8333,61.6,120.5,226.4,37.3,24.3,-0.058,-0.9983,-0.5,-0.866,0.7342,17.0,MODERATE
2022-07-06,Bombay / Juhu,7,Monsoon,26.1,25.0,27.0,2.0,18.5,1001.9,11.35,4,11.0,19.1167,72.8333,50.3,149.2,248.8,61.6,-11.3,-0.0752,-0.9972,-0.5,-0.866,0.3467,35.0,LOW
2022-07-07,Bombay / Juhu,7,Monsoon,26.9,25.7,28.0,2.3,21.1,1004.8,8.45,4,11.0,19.1167,72.8333,38.6,150.5,280.4,50.3,-11.7,-0.0923,-0.9957,-0.5,-0.866,0.5527,48.1,LOW
2022-07-08,Bombay / Juhu,7,Monsoon,27.5,26.1,29.0,2.9,21.7,1004.0,9.25,4,11.0,19.1167,72.8333,29.9,118.8,269.7,38.6,-8.7,-0.1094,-0.994,-0.5,-0.866,0.3823,21.5,LOW
2022-07-09,Bombay / Juhu,7,Monsoon,27.0,24.4,28.0,3.6,23.5,1002.6,10.65,4,11.0,19.1167,72.8333,43.1,111.6,282.4,29.9,13.2,-0.1265,-0.992,-0.5,-0.866,0.4725,42.8,LOW
2022-07-10,Bombay / Juhu,7,Monsoon,26.5,24.9,28.0,3.1,20.6,1004.0,9.25,4,11.0,19.1167,72.8333,45.3,118.3,306.1,43.1,2.2,-0.1436,-0.9896,-0.5,-0.866,0.4355,25.7,LOW
2022-07-11,Bombay / Juhu,7,Monsoon,26.1,24.2,28.0,3.8,22.5,1005.0,8.25,4,11.0,19.1167,72.8333,79.4,167.8,348.2,45.3,34.1,-0.1606,-0.987,-0.5,-0.866,0.7344,64.9,MODERATE
2022-07-12,Bombay / Juhu,7,Monsoon,26.0,24.0,28.0,4.0,24.1,1004.8,8.45,4,11.0,19.1167,72.8333,60.4,185.1,347.0,79.4,-19.0,-0.1775,-0.9841,-0.5,-0.866,0.6689,52.2,MODERATE
2022-07-13,Bombay / Juhu,7,Monsoon,25.7,25.0,27.0,2.0,24.7,1001.9,11.35,4,11.0,19.1167,72.8333,78.2,218.0,374.9,60.4,17.8,-0.1944,-0.9809,-0.5,-0.866,0.7305,38.8,MODERATE
2022-07-14,Bombay / Juhu,7,Monsoon,25.9,25.0,27.0,2.0,26.8,998.9,14.35,4,11.0,19.1167,72.8333,67.0,205.6,403.3,78.2,-11.2,-0.2113,-0.9774,-0.5,-0.866,0.6226,85.8,MODERATE
2022-07-15,Bombay / Juhu,7,Monsoon,26.8,26.0,28.0,2.0,26.9,999.4,13.85,4,11.0,19.1167,72.8333,26.4,171.6,399.8,67.0,-40.6,-0.2281,-0.9736,-0.5,-0.866,0.4156,31.2,LOW
2022-07-16,Bombay / Juhu,7,Monsoon,27.1,26.0,29.0,3.0,22.8,1000.4,12.85,4,11.0,19.1167,72.8333,31.1,124.5,387.8,26.4,4.7,-0.2448,-0.9696,-0.5,-0.866,0.4402,22.7,LOW
2022-07-17,Bombay / Juhu,7,Monsoon,27.5,25.8,29.0,3.2,18.0,1003.7,9.55,4,11.0,19.1167,72.8333,16.3,73.8,358.8,31.1,-14.8,-0.2614,-0.9652,-0.5,-0.866,0.3284,14.3,LOW
2022-07-18,Bombay / Juhu,7,Monsoon,26.7,24.8,28.0,3.2,17.3,1004.6,8.65,4,11.0,19.1167,72.8333,30.8,78.2,310.2,16.3,14.5,-0.278,-0.9606,-0.5,-0.866,0.4342,25.2,LOW
2022-07-19,Bombay / Juhu,7,Monsoon,26.9,24.8,29.0,4.2,17.4,1005.3,7.95,4,11.0,19.1167,72.8333,33.0,80.1,282.8,30.8,2.2,-0.2945,-0.9557,-0.5,-0.866,0.3066,22.0,LOW
2022-07-20,Bombay / Juhu,7,Monsoon,26.9,25.5,29.0,3.5,14.9,1006.4,6.85,4,11.0,19.1167,72.8333,9.1,72.9,213.7,33.0,-23.9,-0.3109,-0.9505,-0.5,-0.866,0.258,18.8,LOW
2022-07-21,Bombay / Juhu,7,Monsoon,26.9,25.0,29.0,4.0,14.7,1006.6,6.65,4,11.0,19.1167,72.8333,7.0,49.1,153.7,9.1,-2.1,-0.3272,-0.945,-0.5,-0.866,0.283,15.1,LOW
2022-07-22,Bombay / Juhu,7,Monsoon,27.6,25.8,29.0,3.2,15.9,1007.2,6.05,4,11.0,19.1167,72.8333,3.1,19.2,130.4,7.0,-3.9,-0.3434,-0.9392,-0.5,-0.866,0.24,4.5,LOW
2022-07-23,Bombay / Juhu,7,Monsoon,26.9,25.4,29.0,3.6,18.4,1005.3,7.95,4,11.0,19.1167,72.8333,22.7,32.8,122.0,3.1,19.6,-0.3595,-0.9332,-0.5,-0.866,0.2299,22.2,LOW
2022-07-24,Bombay / Juhu,7,Monsoon,26.8,24.9,29.0,4.1,16.8,1004.6,8.65,4,11.0,19.1167,72.8333,31.4,57.2,137.1,22.7,8.7,-0.3755,-0.9268,-0.5,-0.866,0.2929,16.8,LOW
2022-07-25,Bombay / Juhu,7,Monsoon,26.9,25.1,29.0,3.9,16.2,1006.1,7.15,4,11.0,19.1167,72.8333,14.2,68.3,120.5,31.4,-17.2,-0.3914,-0.9202,-0.5,-0.866,0.2669,17.8,LOW
2022-07-26,Bombay / Juhu,7,Monsoon,27.1,26.0,29.0,3.0,10.7,1007.9,5.35,4,11.0,19.1167,72.8333,5.4,51.0,92.9,14.2,-8.8,-0.4071,-0.9134,-0.5,-0.866,0.0561,10.5,SAFE
2022-07-27,Bombay / Juhu,7,Monsoon,26.5,25.0,29.0,4.0,7.1,1007.9,5.35,4,11.0,19.1167,72.8333,2.6,22.2,86.4,5.4,-2.8,-0.4228,-0.9062,-0.5,-0.866,0.0993,0.1,SAFE
2022-07-28,Bombay / Juhu,7,Monsoon,27.7,25.4,30.0,4.6,7.8,1008.6,4.65,4,11.0,19.1167,72.8333,0.8,8.8,80.2,2.6,-1.8,-0.4383,-0.8988,-0.5,-0.866,0.1687,3.6,SAFE
2022-07-29,Bombay / Juhu,7,Monsoon,28.2,26.4,31.0,4.6,11.3,1008.1,5.15,4,11.0,19.1167,72.8333,0.6,4.0,77.7,0.8,-0.2,-0.4537,-0.8912,-0.5,-0.866,0.0,0.0,SAFE
2022-07-30,Bombay / Juhu,7,Monsoon,28.1,26.5,30.0,3.5,11.2,1007.3,5.95,4,11.0,19.1167,72.8333,0.2,1.6,55.2,0.6,-0.4,-0.469,-0.8832,-0.5,-0.866,0.0,0.0,SAFE
2022-07-31,Bombay / Juhu,7,Monsoon,28.5,26.2,31.0,4.8,11.4,1005.8,7.45,4,11.0,19.1167,72.8333,0.3,1.1,24.1,0.2,0.1,-0.4841,-0.875,-0.5,-0.866,0.0,0.0,SAFE
2022-08-01,Bombay / Juhu,8,Monsoon,28.1,26.4,31.0,4.6,14.0,1005.8,7.45,4,11.0,19.1167,72.8333,2.1,2.6,12.0,0.3,1.8,-0.4991,-0.8666,-0.866,-0.5,0.0011,0.7,SAFE
2022-08-02,Bombay / Juhu,8,Monsoon,28.2,26.4,31.0,4.6,13.4,1004.8,8.45,4,11.0,19.1167,72.8333,1.0,3.4,7.6,2.1,-1.1,-0.5139,-0.8578,-0.866,-0.5,0.0,0.0,SAFE
2022-08-03,Bombay / Juhu,8,Monsoon,27.9,26.0,31.0,5.0,8.5,1003.9,9.35,4,11.0,19.1167,72.8333,3.2,6.3,8.2,1.0,2.2,-0.5286,-0.8489,-0.866,-0.5,0.0906,9.7,SAFE
2022-08-04,Bombay / Juhu,8,Monsoon,27.1,26.0,29.0,3.0,8.7,1003.0,10.25,4,11.0,19.1167,72.8333,10.1,14.3,17.5,3.2,6.9,-0.5431,-0.8397,-0.866,-0.5,0.1163,10.0,SAFE
2022-08-05,Bombay / Juhu,8,Monsoon,26.7,26.0,29.0,3.0,8.3,1001.2,12.05,4,11.0,19.1167,72.8333,28.5,41.8,45.4,10.1,18.4,-0.5575,-0.8302,-0.866,-0.5,0.2406,14.8,LOW
2022-08-06,Bombay / Juhu,8,Monsoon,27.1,25.0,30.0,5.0,10.1,1000.1,13.15,4,11.0,19.1167,72.8333,22.0,60.6,67.2,28.5,-6.5,-0.5717,-0.8205,-0.866,-0.5,0.2676,22.8,LOW
2022-08-07,Bombay / Juhu,8,Monsoon,26.8,25.0,30.0,5.0,9.9,999.6,13.65,4,11.0,19.1167,72.8333,45.6,96.1,112.5,22.0,23.6,-0.5857,-0.8105,-0.866,-0.5,0.3985,49.0,LOW
2022-08-08,Bombay / Juhu,8,Monsoon,26.5,25.0,27.0,2.0,11.5,998.2,15.05,4,11.0,19.1167,72.8333,15.6,83.2,126.0,45.6,-30.0,-0.5996,-0.8003,-0.866,-0.5,0.3452,16.3,LOW
2022-08-09,Bombay / Juhu,8,Monsoon,26.6,26.0,27.0,1.0,28.5,997.2,16.05,4,11.0,19.1167,72.8333,125.2,186.4,250.2,15.6,109.6,-0.6132,-0.7899,-0.866,-0.5,0.9374,59.7,HIGH
2022-08-10,Bombay / Juhu,8,Monsoon,26.5,25.9,28.0,2.1,29.4,997.0,16.25,4,11.0,19.1167,72.8333,39.2,180.0,286.2,125.2,-86.0,-0.6267,-0.7792,-0.866,-0.5,0.7066,38.3,MODERATE
2022-08-11,Bombay / Juhu,8,Monsoon,26.8,25.0,28.0,3.0,31.4,998.6,14.65,4,11.0,19.1167,72.8333,22.7,187.1,298.8,39.2,-16.5,-0.64,-0.7683,-0.866,-0.5,0.6213,12.6,LOW
2022-08-12,Bombay / Juhu,8,Monsoon,26.5,25.0,28.0,3.0,30.9,1002.0,11.25,4,11.0,19.1167,72.8333,18.8,80.7,289.1,22.7,-3.9,-0.6532,-0.7572,-0.866,-0.5,0.1948,22.4,LOW
2022-08-13,Bombay / Juhu,8,Monsoon,27.0,25.9,29.0,3.1,22.3,1004.1,9.15,4,11.0,19.1167,72.8333,20.3,61.8,287.4,18.8,1.5,-0.6661,-0.7459,-0.866,-0.5,0.2749,23.7,LOW
2022-08-14,Bombay / Juhu,8,Monsoon,26.9,25.0,28.0,3.0,22.3,1005.7,7.55,4,11.0,19.1167,72.8333,10.2,49.3,252.0,20.3,-10.1,-0.6788,-0.7343,-0.866,-0.5,0.13,21.4,LOW
2022-08-15,Bombay / Juhu,8,Monsoon,26.6,25.5,28.0,2.5,21.2,1005.9,7.35,4,11.0,19.1167,72.8333,37.5,68.0,273.9,10.2,27.3,-0.6914,-0.7225,-0.866,-0.5,0.3285,23.9,LOW
2022-08-16,Bombay / Juhu,8,Monsoon,25.9,24.0,27.0,3.0,24.5,1004.8,8.45,4,11.0,19.1167,72.8333,60.2,107.9,208.9,37.5,22.7,-0.7037,-0.7105,-0.866,-0.5,0.7464,31.4,MODERATE
2022-08-17,Bombay / Juhu,8,Monsoon,26.5,25.6,29.0,3.4,21.7,1006.2,7.05,4,11.0,19.1167,72.8333,23.5,121.2,193.2,60.2,-36.7,-0.7158,-0.6983,-0.866,-0.5,0.3403,16.1,LOW
2022-08-18,Bombay / Juhu,8,Monsoon,26.8,25.4,28.0,2.6,24.0,1007.0,6.25,4,11.0,19.1167,72.8333,11.3,95.0,181.8,23.5,-12.2,-0.7277,-0.6859,-0.866,-0.5,0.3102,19.5,LOW
2022-08-19,Bombay / Juhu,8,Monsoon,26.4,25.5,27.7,2.2,21.2,1007.5,5.75,4,11.0,19.1167,72.8333,16.2,51.0,179.2,11.3,4.9,-0.7394,-0.6733,-0.866,-0.5,0.2877,16.8,LOW
2022-08-20,Bombay / Juhu,8,Monsoon,26.6,25.8,27.6,1.8,20.7,1007.3,5.95,4,11.0,19.1167,72.8333,3.0,30.5,161.9,16.2,-13.2,-0.7509,-0.6605,-0.866,-0.5,0.029,7.4,SAFE
2022-08-21,Bombay / Juhu,8,Monsoon,26.5,25.6,27.4,1.8,21.5,1006.3,6.95,4,11.0,19.1167,72.8333,2.9,22.1,154.6,3.0,-0.1,-0.7621,-0.6474,-0.866,-0.5,0.0312,14.0,SAFE
2022-08-22,Bombay / Juhu,8,Monsoon,26.7,25.9,28.0,2.1,21.6,1004.6,8.65,4,11.0,19.1167,72.8333,6.6,12.5,123.7,2.9,3.7,-0.7731,-0.6342,-0.866,-0.5,0.0,0.9,SAFE
2022-08-23,Bombay / Juhu,8,Monsoon,26.9,25.6,29.0,3.4,19.5,1004.8,8.45,4,11.0,19.1167,72.8333,8.8,18.3,72.3,6.6,2.2,-0.7839,-0.6208,-0.866,-0.5,0.0518,5.2,SAFE
2022-08-24,Bombay / Juhu,8,Monsoon,26.7,25.2,29.0,3.8,18.2,1007.3,5.95,4,11.0,19.1167,72.8333,11.6,27.0,60.4,8.8,2.8,-0.7945,-0.6073,-0.866,-0.5,0.0,0.8,SAFE
2022-08-25,Bombay / Juhu,8,Monsoon,27.0,25.3,29.0,3.7,13.0,1007.1,6.15,4,11.0,19.1167,72.8333,5.3,25.7,54.4,11.6,-6.3,-0.8048,-0.5935,-0.866,-0.5,0.1956,11.9,LOW
2022-08-26,Bombay / Juhu,8,Monsoon,26.9,24.9,29.0,4.1,9.6,1007.2,6.05,4,11.0,19.1167,72.8333,2.1,19.0,40.3,5.3,-3.2,-0.8149,-0.5796,-0.866,-0.5,0.328,6.8,LOW
2022-08-27,Bombay / Juhu,8,Monsoon,27.2,25.0,29.0,4.0,11.2,1007.8,5.45,4,11.0,19.1167,72.8333,1.9,9.3,39.2,2.1,-0.2,-0.8248,-0.5655,-0.866,-0.5,0.1123,3.9,SAFE
2022-08-28,Bombay / Juhu,8,Monsoon,27.2,25.0,29.0,4.0,10.4,1007.4,5.85,4,11.0,19.1167,72.8333,1.6,5.6,37.9,1.9,-0.3,-0.8344,-0.5512,-0.866,-0.5,0.0,1.9,SAFE
2022-08-29,Bombay / Juhu,8,Monsoon,27.0,24.8,30.0,5.2,9.3,1008.5,4.75,4,11.0,19.1167,72.8333,0.4,3.9,31.7,1.6,-1.2,-0.8437,-0.5368,-0.866,-0.5,0.0,0.0,SAFE
